Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL,Track URI,Artist URI(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
1987-08-05,I Still Haven't Found What I'm Looking For,U2,1,2,1,9,https://charts-static.billboard.com/img/1987/03/u2-dqh-i-still-havent-found-what-im-looking-for-evl-180x180.jpg,spotify:track:3NldGYmhDLK98kOOo4J1lg,spotify:artist:51Blml2LZPmy7TTiAg47vQ,spotify:album:7k7aHoW1MGWWQR0KXvswkx,U218 Singles (Deluxe Version),spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,2006-01-01,https://i.scdn.co/image/ab67616d0000b273a589a051c46a5ff41125e9d6,1,2,277333,,False,0,GBAAN8790002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"irish rock,permanent wave,rock",0.564,0.84,1.0,-6.116,1.0,0.0343,0.012,0.00339,0.0949,0.663,100.649,4.0,,Universal Music Group,"C © 2006 Universal-Island Records Ltd., P ℗ 2006 Universal-Island Records Ltd."
1987-08-05,I Still Haven't Found What I'm Looking For,U2,1,2,1,9,https://charts-static.billboard.com/img/1987/03/u2-dqh-i-still-havent-found-what-im-looking-for-evl-180x180.jpg,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,spotify:artist:51Blml2LZPmy7TTiAg47vQ,spotify:album:5y6wlw1LnqFnQFruMeiwGU,The Joshua Tree (Super Deluxe),spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,1987-03-03,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1,2,277476,https://p.scdn.co/mp3-preview/977c8d1d535253a9a4e1061cf4585b624dd205c4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,GBUM70709783,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"irish rock,permanent wave,rock",0.564,0.774,1.0,-9.424,1.0,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4.0,,UMC (Universal Music Catalogue),"C © 2017 Island Records, a division of Universal Music Operations Limited, P This Compilation ℗ 2017 Island Records, a division of Universal Music Operations Limited"
1987-08-12,I Still Haven't Found What I'm Looking For,U2,1,1,1,10,https://charts-static.billboard.com/img/1987/03/u2-dqh-i-still-havent-found-what-im-looking-for-evl-180x180.jpg,spotify:track:3NldGYmhDLK98kOOo4J1lg,spotify:artist:51Blml2LZPmy7TTiAg47vQ,spotify:album:7k7aHoW1MGWWQR0KXvswkx,U218 Singles (Deluxe Version),spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,2006-01-01,https://i.scdn.co/image/ab67616d0000b273a589a051c46a5ff41125e9d6,1,2,277333,,False,0,GBAAN8790002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"irish rock,permanent wave,rock",0.564,0.84,1.0,-6.116,1.0,0.0343,0.012,0.00339,0.0949,0.663,100.649,4.0,,Universal Music Group,"C © 2006 Universal-Island Records Ltd., P ℗ 2006 Universal-Island Records Ltd."
1987-08-12,I Still Haven't Found What I'm Looking For,U2,1,1,1,10,https://charts-static.billboard.com/img/1987/03/u2-dqh-i-still-havent-found-what-im-looking-for-evl-180x180.jpg,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,spotify:artist:51Blml2LZPmy7TTiAg47vQ,spotify:album:5y6wlw1LnqFnQFruMeiwGU,The Joshua Tree (Super Deluxe),spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,1987-03-03,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1,2,277476,https://p.scdn.co/mp3-preview/977c8d1d535253a9a4e1061cf4585b624dd205c4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,GBUM70709783,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"irish rock,permanent wave,rock",0.564,0.774,1.0,-9.424,1.0,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4.0,,UMC (Universal Music Catalogue),"C © 2017 Island Records, a division of Universal Music Operations Limited, P This Compilation ℗ 2017 Island Records, a division of Universal Music Operations Limited"
1987-08-19,Who's That Girl,Madonna,1,2,1,7,https://charts-static.billboard.com/img/1982/11/madonna-mcq-180x180.jpg,spotify:track:3G0NNqwQ1sqRpySr6soHlH,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,spotify:album:21vHnROXDZY51gJxsjTLXZ,Who's That Girl Soundtrack,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,1987-07-21,https://i.scdn.co/image/ab67616d0000b2732f14ef42e50dcb91e71cedcc,1,1,239173,https://p.scdn.co/mp3-preview/1a4ddf020f35342b7430d232431a8021fc5042c4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,USWB10002766,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop",0.625,0.646,9.0,-13.592,0.0,0.0389,0.214,0.0533,0.0525,0.826,103.893,4.0,,Sire/Warner Records,"C © 1987 Sire Records Ltd., P ℗ 1987 Sire Records Ltd."
1987-08-26,La Bamba,Los Lobos,1,2,1,10,https://charts-static.billboard.com/img/1987/06/los-lobos-cvd-labamba-0wg-180x180.jpg,spotify:track:0uMMLry3hzWGn3q3loqMkm,spotify:artist:6OWapcJm9xd55ci9CYbAuT,spotify:album:0FPwLfwQWd91kV5rZTzMlZ,La Bamba / Charlena,spotify:artist:6OWapcJm9xd55ci9CYbAuT,Los Lobos,1987-06-20,https://i.scdn.co/image/ab67616d0000b273c208d60c83e8611195875e13,1,1,174186,https://p.scdn.co/mp3-preview/7d99bed1d9ec6051f7ca9391e4cb79e1b66342b4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,USRH10802794,spotify:user:bradnumber1,2021-08-08T09:26:31Z,roots rock,0.506,0.764,0.0,-12.239,1.0,0.046,0.144,0.00025,0.247,0.868,156.336,4.0,,Rhino/Slash,"C © 1987 Slash Records., P ℗ 1987 Slash Records. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
1987-09-02,La Bamba,Los Lobos,1,1,1,11,https://charts-static.billboard.com/img/1987/06/los-lobos-cvd-labamba-0wg-180x180.jpg,spotify:track:0uMMLry3hzWGn3q3loqMkm,spotify:artist:6OWapcJm9xd55ci9CYbAuT,spotify:album:0FPwLfwQWd91kV5rZTzMlZ,La Bamba / Charlena,spotify:artist:6OWapcJm9xd55ci9CYbAuT,Los Lobos,1987-06-20,https://i.scdn.co/image/ab67616d0000b273c208d60c83e8611195875e13,1,1,174186,https://p.scdn.co/mp3-preview/7d99bed1d9ec6051f7ca9391e4cb79e1b66342b4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,USRH10802794,spotify:user:bradnumber1,2021-08-08T09:26:31Z,roots rock,0.506,0.764,0.0,-12.239,1.0,0.046,0.144,0.00025,0.247,0.868,156.336,4.0,,Rhino/Slash,"C © 1987 Slash Records., P ℗ 1987 Slash Records. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
1987-09-09,La Bamba,Los Lobos,1,1,1,12,https://charts-static.billboard.com/img/1987/06/los-lobos-cvd-labamba-0wg-180x180.jpg,spotify:track:0uMMLry3hzWGn3q3loqMkm,spotify:artist:6OWapcJm9xd55ci9CYbAuT,spotify:album:0FPwLfwQWd91kV5rZTzMlZ,La Bamba / Charlena,spotify:artist:6OWapcJm9xd55ci9CYbAuT,Los Lobos,1987-06-20,https://i.scdn.co/image/ab67616d0000b273c208d60c83e8611195875e13,1,1,174186,https://p.scdn.co/mp3-preview/7d99bed1d9ec6051f7ca9391e4cb79e1b66342b4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,USRH10802794,spotify:user:bradnumber1,2021-08-08T09:26:31Z,roots rock,0.506,0.764,0.0,-12.239,1.0,0.046,0.144,0.00025,0.247,0.868,156.336,4.0,,Rhino/Slash,"C © 1987 Slash Records., P ℗ 1987 Slash Records. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
1987-10-21,Bad,Michael Jackson,1,4,1,6,https://charts-static.billboard.com/img/1987/09/michael-jackson-52j-bad-hh4-180x180.jpg,spotify:track:3FvQH46A4B37eNHjooIXcu,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:album:3OBhnTLrvkoEEETjFA3Qfk,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,1995-06-16,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,1,6,247133,https://p.scdn.co/mp3-preview/83448d86aa3e896040e6b98d83888d85150c0a70?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,USSM18700002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"r&b,soul",0.802,0.869,8.0,-5.03,1.0,0.0456,0.00712,0.241,0.0585,0.339,114.14,4.0,,Epic,"P (P) 1979, 1982, 1987, 1988, 1991, 1995 MJJ Productions Inc."
1987-10-28,Bad,Michael Jackson,1,1,1,7,https://charts-static.billboard.com/img/1987/09/michael-jackson-52j-bad-hh4-180x180.jpg,spotify:track:3FvQH46A4B37eNHjooIXcu,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:album:3OBhnTLrvkoEEETjFA3Qfk,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,1995-06-16,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,1,6,247133,https://p.scdn.co/mp3-preview/83448d86aa3e896040e6b98d83888d85150c0a70?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,USSM18700002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"r&b,soul",0.802,0.869,8.0,-5.03,1.0,0.0456,0.00712,0.241,0.0585,0.339,114.14,4.0,,Epic,"P (P) 1979, 1982, 1987, 1988, 1991, 1995 MJJ Productions Inc."
1987-11-04,I Think We're Alone Now,Tiffany,1,3,1,11,https://charts-static.billboard.com/img/1987/08/tiffany-lr8-i-think-were-alone-now-dz7-180x180.jpg,spotify:track:2dO88mixgzqmgy56wFUVSY,spotify:artist:4C3uGP8vRDzxrhJxZiOjTe,spotify:album:298E55DESLiYPECZUKXd7I,Tiffany,spotify:artist:4C3uGP8vRDzxrhJxZiOjTe,Tiffany,1987-01-01,https://i.scdn.co/image/ab67616d0000b2736a528d36b71d8fdcb4353a3c,1,9,228840,,False,0,USMC18722580,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new wave pop,soft rock",0.75,0.723,7.0,-12.117,1.0,0.0485,0.0247,0.00414,0.0215,0.946,130.515,4.0,,Universal Music Group,"C © 1987 MCA Records Inc., P ℗ 1987 UMG Recordings, Inc."
1987-11-11,I Think We're Alone Now,Tiffany,1,1,1,12,https://charts-static.billboard.com/img/1987/08/tiffany-lr8-i-think-were-alone-now-dz7-180x180.jpg,spotify:track:2dO88mixgzqmgy56wFUVSY,spotify:artist:4C3uGP8vRDzxrhJxZiOjTe,spotify:album:298E55DESLiYPECZUKXd7I,Tiffany,spotify:artist:4C3uGP8vRDzxrhJxZiOjTe,Tiffany,1987-01-01,https://i.scdn.co/image/ab67616d0000b2736a528d36b71d8fdcb4353a3c,1,9,228840,,False,0,USMC18722580,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new wave pop,soft rock",0.75,0.723,7.0,-12.117,1.0,0.0485,0.0247,0.00414,0.0215,0.946,130.515,4.0,,Universal Music Group,"C © 1987 MCA Records Inc., P ℗ 1987 UMG Recordings, Inc."
1987-12-02,Heaven Is A Place On Earth,Belinda Carlisle,1,2,1,11,https://charts-static.billboard.com/img/1986/05/belinda-carlisle-jf9-180x180.jpg,spotify:track:37Q5anxoGWYdRsyeXkkNoI,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,spotify:album:3fzHLg5RfRXzQlHlR4F7JG,Greatest Vol.1 - Belinda Carlisle,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,1987,https://i.scdn.co/image/ab67616d0000b273e0f0aa947770fe74049dbba3,1,1,246520,https://p.scdn.co/mp3-preview/0a79f228240060a2a0d8bbe28465f6a3ade09604?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,GBAAA8700010,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new romantic,new wave pop,soft rock",0.64,0.852,1.0,-8.119,0.0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,4.0,,Crimson,"C (C) 2013 Demon Music Group Ltd., P (P) 1987 Artist Management Services Ltd."
1987-12-02,Heaven Is A Place On Earth,Belinda Carlisle,1,2,1,11,https://charts-static.billboard.com/img/1986/05/belinda-carlisle-jf9-180x180.jpg,spotify:track:4V9BTST4BSkvOL4xIQNHuS,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,spotify:album:08pQhv89ezKOhOKqZner5D,Heaven on Earth (Remastered & Expanded Special Edition),spotify:artist:7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,1987-10-05,https://i.scdn.co/image/ab67616d0000b273e489befcd9fed0e7cf04052f,1,1,247093,https://p.scdn.co/mp3-preview/117697b51128b1d9c93e3b6f6c909d48bbe1653c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,GBAAA8700010,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new romantic,new wave pop,soft rock",0.634,0.901,4.0,-6.508,1.0,0.0333,0.0061,9.01e-06,0.0419,0.687,122.851,4.0,,Edsel,"C (C) 2013 Demon Music Group Ltd., P (P) 1987 Artist Management Services Ltd"
1987-12-02,Heaven Is A Place On Earth,Belinda Carlisle,1,2,1,11,https://charts-static.billboard.com/img/1986/05/belinda-carlisle-jf9-180x180.jpg,spotify:track:58mFu3oIpBa0HLNeJIxsw3,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,spotify:album:4PLM698gAODdpx7Wy3LNPj,Heaven On Earth,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,1987-10-05,https://i.scdn.co/image/ab67616d0000b273a50fa51325803da5ddb48659,1,1,247293,https://p.scdn.co/mp3-preview/117697b51128b1d9c93e3b6f6c909d48bbe1653c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,USMC18723313,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new romantic,new wave pop,soft rock",0.64,0.81,4.0,-10.19,1.0,0.033,0.031,2.22e-06,0.0492,0.804,122.868,4.0,,Geffen*,"C © 1987 MCA Records Inc., P ℗ 1987 UMG Recordings, Inc."
1988-01-27,Need You Tonight,INXS,1,2,1,15,https://charts-static.billboard.com/img/1987/10/inxs-ktt-need-you-tonight-uk2-180x180.jpg,spotify:track:3h04eZTnmFLRMjZajbrp2R,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,spotify:album:6p6RTnoHCJMnMx2jcK4oGu,Kick (Remastered 2011),spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,1987,https://i.scdn.co/image/ab67616d0000b273dac4efc0ebdfd9d92f127129,1,4,181106,https://p.scdn.co/mp3-preview/1f4536caecb246d9844490a7320d2d2bd9e4907b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,GBAMX8700008,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.795,0.63,10.0,-7.217,0.0,0.0841,0.0419,0.575,0.0894,0.785,108.701,4.0,,Petrol Records,"C © 2011 Petrol Records Pty Ltd, under exclusive license to Universal Music Enterprises, A Division of UMG Recordings, Inc., P ℗ 2011 Petrol Records Pty Ltd, under exclusive license to Universal Music Enterprises, A Division of UMG Recordings, Inc."
1988-01-27,Need You Tonight,INXS,1,2,1,15,https://charts-static.billboard.com/img/1987/10/inxs-ktt-need-you-tonight-uk2-180x180.jpg,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,spotify:album:7cuwWzS0oiApEt2fpKafkX,Kick,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,1987,https://i.scdn.co/image/ab67616d0000b2734053ce7818f114a4e8dde08f,1,4,180517,https://p.scdn.co/mp3-preview/1f4536caecb246d9844490a7320d2d2bd9e4907b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,AUWC41010228,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.801,0.723,10.0,-4.985,0.0,0.0689,0.0713,0.154,0.0675,0.883,109.03,4.0,,Rhino Atlantic,"C © 1988 Atlantic Recording Corporation, P ℗ 1988 Atlantic Recording Corporation. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
1988-01-27,Need You Tonight,INXS,1,2,1,15,https://charts-static.billboard.com/img/1987/10/inxs-ktt-need-you-tonight-uk2-180x180.jpg,spotify:track:1sR4aKaHpLrc9u7g4ii90U,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,spotify:album:7CJvhqb2PJq5fBcY6eKqjl,INXS Remastered,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,2011-01-01,https://i.scdn.co/image/ab67616d0000b273114b2baa75317b81a8c9c7ca,6,4,181106,https://p.scdn.co/mp3-preview/3b272d8783ab1350da669cb8fd71cbdbc174c23c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,GBAMX8700008,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.795,0.63,10.0,-7.217,0.0,0.0841,0.0419,0.575,0.0894,0.785,108.701,4.0,,Petrol Records,"C © 2011 Petrol Records Pty Ltd, under exclusive license to Universal Music Enterprises, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Petrol Records Pty Ltd, under exclusive license to Universal Music Enterprises, a Division of UMG Recordings, Inc."
1988-01-27,Need You Tonight,INXS,1,2,1,15,https://charts-static.billboard.com/img/1987/10/inxs-ktt-need-you-tonight-uk2-180x180.jpg,spotify:track:0uI4aw6ms90qFNawk9H9CO,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,spotify:album:5ikDHkayqR6ZTYkpaL2Udq,Kick 30,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,1987-10-19,https://i.scdn.co/image/ab67616d0000b2733584b98b7cad9e21e79e1719,1,4,181240,https://p.scdn.co/mp3-preview/411e2f34c536f668875419812c01ba8d7424d31b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,GBAMX8700008,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.793,0.61,0.0,-7.685,1.0,0.0832,0.0473,0.487,0.0877,0.781,108.698,4.0,,Petrol Records,"C © 2017 Petrol Records Pty Ltd, P This Compilation ℗ 2017 Petrol Records Pty Ltd"
1988-03-09,Never Gonna Give You Up,Rick Astley,1,2,1,13,https://charts-static.billboard.com/img/1987/11/rick-astley-631-never-gonna-give-you-up-6ij-180x180.jpg,spotify:track:7GhIk7Il098yCjg4BQjzvb,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,spotify:album:6XhjNHCyCDyyGJRM5mg40G,Whenever You Need Somebody,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,Rick Astley,1987-12-08,https://i.scdn.co/image/ab67616d0000b273237665d08de01907e82a7d8a,1,1,212826,,False,0,GBARL9300135,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new romantic,new wave pop,soft rock,sophisti-pop,synthpop",0.727,0.939,8.0,-11.855,1.0,0.0369,0.135,4.35e-05,0.151,0.916,113.33,4.0,,Sony Music CG,P (P) 1987 Sony Music Entertainment UK Limited under exclusive license to BMG Rights Management (UK) Limited
1988-03-09,Never Gonna Give You Up,Rick Astley,1,2,1,13,https://charts-static.billboard.com/img/1987/11/rick-astley-631-never-gonna-give-you-up-6ij-180x180.jpg,spotify:track:4uLU6hMCjMI75M1A2tKUQC,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,spotify:album:6N9PS4QXF1D0OWPk0Sxtb4,Whenever You Need Somebody,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,Rick Astley,1987-11-12,https://i.scdn.co/image/ab67616d0000b273255e131abc1410833be95673,1,1,213573,,False,2,GBARL9300135,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new romantic,new wave pop,soft rock,sophisti-pop,synthpop",0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4.0,,Sony Music CG,P (P) 1987 Sony Music Entertainment UK Limited under exclusive license to BMG Rights Management (UK) Limited
1988-03-16,Never Gonna Give You Up,Rick Astley,1,1,1,14,https://charts-static.billboard.com/img/1987/11/rick-astley-631-never-gonna-give-you-up-6ij-180x180.jpg,spotify:track:7GhIk7Il098yCjg4BQjzvb,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,spotify:album:6XhjNHCyCDyyGJRM5mg40G,Whenever You Need Somebody,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,Rick Astley,1987-12-08,https://i.scdn.co/image/ab67616d0000b273237665d08de01907e82a7d8a,1,1,212826,,False,0,GBARL9300135,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new romantic,new wave pop,soft rock,sophisti-pop,synthpop",0.727,0.939,8.0,-11.855,1.0,0.0369,0.135,4.35e-05,0.151,0.916,113.33,4.0,,Sony Music CG,P (P) 1987 Sony Music Entertainment UK Limited under exclusive license to BMG Rights Management (UK) Limited
1988-03-16,Never Gonna Give You Up,Rick Astley,1,1,1,14,https://charts-static.billboard.com/img/1987/11/rick-astley-631-never-gonna-give-you-up-6ij-180x180.jpg,spotify:track:4uLU6hMCjMI75M1A2tKUQC,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,spotify:album:6N9PS4QXF1D0OWPk0Sxtb4,Whenever You Need Somebody,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,Rick Astley,1987-11-12,https://i.scdn.co/image/ab67616d0000b273255e131abc1410833be95673,1,1,213573,,False,2,GBARL9300135,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"new romantic,new wave pop,soft rock,sophisti-pop,synthpop",0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4.0,,Sony Music CG,P (P) 1987 Sony Music Entertainment UK Limited under exclusive license to BMG Rights Management (UK) Limited
1988-04-20,Where Do Broken Hearts Go,Whitney Houston,1,3,1,9,https://charts-static.billboard.com/img/1988/02/whitney-houston-u3i-wheredobrokenheartsgo-avh-180x180.jpg,spotify:track:4ZSSYEQTn4fWlXzLXgWadE,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,spotify:album:2No9DisAfser7YCYQcYpj3,I Will Always Love You: The Best Of Whitney Houston,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,2012-11-12,https://i.scdn.co/image/ab67616d0000b273bddfe60a1ae03aeb8f7460c9,1,8,276680,,False,0,USAR18700112,spotify:user:bradnumber1,2021-08-08T09:26:31Z,dance pop,0.557,0.389,2.0,-12.172,1.0,0.0288,0.6,0.0,0.0761,0.276,123.779,4.0,,Arista Records/RCA Records,"P (P) 2012 RCA Records, a division of Sony Music Entertainment"
1988-04-27,Where Do Broken Hearts Go,Whitney Houston,1,1,1,10,https://charts-static.billboard.com/img/1988/02/whitney-houston-u3i-wheredobrokenheartsgo-avh-180x180.jpg,spotify:track:4ZSSYEQTn4fWlXzLXgWadE,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,spotify:album:2No9DisAfser7YCYQcYpj3,I Will Always Love You: The Best Of Whitney Houston,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,2012-11-12,https://i.scdn.co/image/ab67616d0000b273bddfe60a1ae03aeb8f7460c9,1,8,276680,,False,0,USAR18700112,spotify:user:bradnumber1,2021-08-08T09:26:31Z,dance pop,0.557,0.389,2.0,-12.172,1.0,0.0288,0.6,0.0,0.0761,0.276,123.779,4.0,,Arista Records/RCA Records,"P (P) 2012 RCA Records, a division of Sony Music Entertainment"
1988-07-06,The Flame,Cheap Trick,1,3,1,14,https://charts-static.billboard.com/img/1977/09/cheap-trick-ovr-180x180.jpg,spotify:track:528CAH5pTLq86oZ52fHifA,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,spotify:album:1aYjx4tcmci0lYwT5sKgvM,Lap Of Luxury,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,1988-04-12,https://i.scdn.co/image/ab67616d0000b273ee30d27bd0a70b01e14eca11,1,3,338800,https://p.scdn.co/mp3-preview/7f535b12a81cd9e0a5676ff2d0b237b775cefac8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,USSM18700122,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"album rock,beatlesque,classic rock,glam metal,glam rock,hard rock,heartland rock,mellow gold,power pop,rock,soft rock",0.629,0.581,4.0,-11.856,1.0,0.027,0.513,2.06e-06,0.0755,0.359,97.074,4.0,,Epic/Legacy,P (P) 1988 Sony Music Entertainment
